Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season
F1,30/11/10,00:00,Brest,Lens,4.0,1.0,H,2.0,1.0,H,14.0,13.0,6.0,5.0,3.0,11.0,19.0,14.0,1.0,1.0,0.0,0.0,
F1,01/12/10,00:00,Marseille,Rennes,0.0,0.0,D,0.0,0.0,D,19.0,12.0,5.0,4.0,5.0,6.0,13.0,16.0,2.0,1.0,0.0,0.0,
F1,01/12/10,00:00,Valenciennes,St Etienne,1.0,1.0,D,0.0,1.0,A,25.0,6.0,8.0,4.0,8.0,3.0,11.0,16.0,1.0,1.0,0.0,0.0,
F1,04/12/10,00:00,Arles,Nancy,1.0,1.0,D,1.0,1.0,D,14.0,7.0,2.0,1.0,3.0,6.0,23.0,27.0,2.0,4.0,0.0,0.0,
F1,04/12/10,00:00,Lens,Auxerre,1.0,1.0,D,1.0,0.0,H,17.0,13.0,2.0,3.0,8.0,8.0,13.0,14.0,1.0,1.0,0.0,0.0,
F1,04/12/10,00:00,Lille,Lorient,6.0,3.0,H,2.0,2.0,D,22.0,7.0,11.0,4.0,4.0,4.0,14.0,7.0,2.0,2.0,0.0,1.0,
F1,04/12/10,00:00,Montpellier,Lyon,1.0,2.0,A,0.0,1.0,A,17.0,8.0,6.0,5.0,7.0,1.0,16.0,19.0,3.0,2.0,0.0,0.0,
F1,04/12/10,00:00,Rennes,Monaco,1.0,0.0,H,0.0,0.0,D,9.0,10.0,2.0,3.0,4.0,1.0,17.0,12.0,2.0,3.0,0.0,0.0,
F1,04/12/10,00:00,Sochaux,Valenciennes,2.0,1.0,H,1.0,0.0,H,18.0,13.0,8.0,6.0,5.0,3.0,14.0,11.0,1.0,1.0,0.0,0.0,
F1,04/12/10,00:00,Toulouse,Caen,1.0,0.0,H,0.0,0.0,D,12.0,10.0,4.0,4.0,3.0,5.0,13.0,21.0,0.0,3.0,0.0,0.0,
F1,05/12/10,00:00,Nice,Marseille,1.0,0.0,H,0.0,0.0,D,7.0,14.0,1.0,6.0,5.0,6.0,14.0,23.0,3.0,3.0,0.0,0.0,
F1,05/12/10,00:00,Paris SG,Brest,3.0,1.0,H,1.0,0.0,H,14.0,16.0,5.0,6.0,6.0,6.0,17.0,13.0,2.0,0.0,0.0,0.0,
F1,05/12/10,00:00,St Etienne,Bordeaux,2.0,2.0,D,0.0,1.0,A,14.0,7.0,9.0,4.0,6.0,2.0,16.0,19.0,0.0,2.0,0.0,0.0,
F1,11/12/10,00:00,Arles,Lille,0.0,1.0,A,0.0,0.0,D,9.0,10.0,2.0,4.0,3.0,4.0,14.0,15.0,2.0,2.0,1.0,0.0,
F1,11/12/10,00:00,Auxerre,Marseille,1.0,1.0,D,1.0,1.0,D,14.0,13.0,3.0,3.0,0.0,10.0,12.0,12.0,3.0,1.0,0.0,1.0,
F1,11/12/10,00:00,Brest,Montpellier,0.0,0.0,D,0.0,0.0,D,8.0,12.0,3.0,3.0,6.0,4.0,11.0,19.0,0.0,2.0,0.0,0.0,
F1,11/12/10,00:00,Caen,Nice,0.0,0.0,D,0.0,0.0,D,9.0,13.0,1.0,2.0,7.0,5.0,19.0,15.0,2.0,3.0,0.0,0.0,
F1,11/12/10,00:00,Lorient,Lens,3.0,0.0,H,0.0,0.0,D,12.0,14.0,8.0,5.0,1.0,7.0,17.0,18.0,0.0,1.0,0.0,0.0,
F1,11/12/10,00:00,Nancy,Sochaux,1.0,0.0,H,0.0,0.0,D,16.0,15.0,6.0,4.0,3.0,7.0,20.0,23.0,2.0,1.0,0.0,0.0,
F1,11/12/10,00:00,Valenciennes,Paris SG,1.0,2.0,A,0.0,0.0,D,11.0,22.0,5.0,12.0,3.0,8.0,10.0,17.0,1.0,1.0,0.0,0.0,
F1,12/12/10,00:00,Bordeaux,Rennes,0.0,0.0,D,0.0,0.0,D,12.0,3.0,3.0,1.0,6.0,4.0,9.0,13.0,0.0,2.0,0.0,0.0,
F1,12/12/10,00:00,Lyon,Toulouse,2.0,0.0,H,2.0,0.0,H,12.0,8.0,6.0,4.0,2.0,2.0,12.0,14.0,0.0,1.0,0.0,0.0,
F1,12/12/10,00:00,Monaco,St Etienne,0.0,2.0,A,0.0,1.0,A,13.0,9.0,3.0,3.0,2.0,3.0,15.0,14.0,2.0,1.0,0.0,0.0,
F1,18/12/10,00:00,Montpellier,Auxerre,1.0,1.0,D,0.0,0.0,D,12.0,9.0,4.0,3.0,2.0,1.0,16.0,21.0,3.0,1.0,0.0,0.0,
F1,18/12/10,00:00,Nice,Brest,1.0,1.0,D,1.0,1.0,D,13.0,13.0,5.0,3.0,5.0,3.0,13.0,13.0,1.0,3.0,0.0,0.0,
F1,18/12/10,00:00,Paris SG,Monaco,2.0,2.0,D,1.0,1.0,D,17.0,13.0,8.0,4.0,11.0,5.0,18.0,11.0,1.0,3.0,0.0,0.0,
F1,18/12/10,00:00,Rennes,Valenciennes,1.0,0.0,H,0.0,0.0,D,14.0,7.0,3.0,3.0,6.0,1.0,13.0,12.0,1.0,2.0,0.0,0.0,
F1,18/12/10,00:00,St Etienne,Arles,2.0,0.0,H,0.0,0.0,D,22.0,6.0,6.0,2.0,8.0,1.0,17.0,16.0,0.0,3.0,0.0,1.0,
F1,18/12/10,00:00,Toulouse,Lorient,3.0,0.0,H,1.0,0.0,H,7.0,9.0,4.0,3.0,3.0,5.0,17.0,13.0,1.0,0.0,0.0,0.0,
F1,19/12/10,00:00,Marseille,Lyon,1.0,1.0,D,0.0,1.0,A,13.0,11.0,3.0,3.0,5.0,1.0,17.0,16.0,2.0,1.0,0.0,0.0,
F1,19/12/10,00:00,Sochaux,Bordeaux,1.0,1.0,D,1.0,1.0,D,15.0,14.0,5.0,7.0,1.0,7.0,15.0,13.0,0.0,2.0,0.0,0.0,
F1,21/12/10,00:00,Lorient,Montpellier,0.0,0.0,D,0.0,0.0,D,14.0,7.0,4.0,2.0,3.0,0.0,18.0,26.0,1.0,2.0,0.0,1.0,
F1,22/12/10,00:00,Arles,Nice,0.0,0.0,D,0.0,0.0,D,10.0,11.0,2.0,1.0,4.0,6.0,12.0,14.0,1.0,2.0,0.0,0.0,
F1,22/12/10,00:00,Bordeaux,Lens,2.0,2.0,D,0.0,2.0,A,18.0,7.0,9.0,3.0,13.0,3.0,17.0,19.0,2.0,4.0,1.0,0.0,
F1,22/12/10,00:00,Brest,Marseille,0.0,0.0,D,0.0,0.0,D,5.0,13.0,1.0,2.0,5.0,5.0,10.0,21.0,0.0,3.0,0.0,1.0,
F1,22/12/10,00:00,Caen,Rennes,1.0,0.0,H,1.0,0.0,H,8.0,15.0,3.0,4.0,2.0,5.0,18.0,13.0,1.0,1.0,0.0,0.0,
F1,22/12/10,00:00,Lille,St Etienne,1.0,1.0,D,0.0,0.0,D,14.0,7.0,2.0,4.0,5.0,0.0,11.0,16.0,1.0,1.0,0.0,0.0,
F1,22/12/10,00:00,Lyon,Auxerre,1.0,1.0,D,1.0,0.0,H,19.0,10.0,3.0,4.0,5.0,2.0,15.0,19.0,2.0,4.0,0.0,0.0,
F1,22/12/10,00:00,Monaco,Sochaux,2.0,1.0,H,1.0,0.0,H,16.0,11.0,2.0,3.0,1.0,6.0,17.0,17.0,2.0,0.0,0.0,1.0,
F1,22/12/10,00:00,Nancy,Paris SG,2.0,0.0,H,0.0,0.0,D,23.0,16.0,8.0,3.0,12.0,10.0,14.0,13.0,3.0,3.0,0.0,1.0,
F1,22/12/10,00:00,Valenciennes,Toulouse,2.0,1.0,H,2.0,1.0,H,10.0,11.0,4.0,3.0,2.0,5.0,19.0,20.0,1.0,2.0,0.0,0.0,
F1,15/01/11,00:00,Auxerre,Monaco,1.0,1.0,D,1.0,0.0,H,10.0,16.0,6.0,3.0,4.0,5.0,16.0,10.0,1.0,1.0,0.0,0.0,
F1,15/01/11,00:00,Brest,Caen,1.0,3.0,A,1.0,1.0,D,24.0,15.0,9.0,7.0,4.0,2.0,18.0,17.0,2.0,3.0,0.0,1.0,
F1,15/01/11,00:00,Lens,St Etienne,2.0,1.0,H,0.0,0.0,D,10.0,9.0,3.0,3.0,5.0,3.0,15.0,20.0,3.0,0.0,0.0,0.0,
F1,15/01/11,00:00,Lyon,Lorient,3.0,0.0,H,1.0,0.0,H,20.0,8.0,11.0,2.0,5.0,2.0,23.0,13.0,1.0,3.0,0.0,0.0,
F1,15/01/11,00:00,Montpellier,Valenciennes,2.0,1.0,H,0.0,0.0,D,15.0,10.0,6.0,6.0,3.0,5.0,17.0,17.0,1.0,0.0,1.0,1.0,
F1,15/01/11,00:00,Nice,Lille,0.0,2.0,A,0.0,1.0,A,6.0,24.0,2.0,10.0,2.0,10.0,10.0,14.0,2.0,2.0,0.0,0.0,
F1,15/01/11,00:00,Paris SG,Sochaux,2.0,1.0,H,2.0,1.0,H,10.0,7.0,3.0,4.0,7.0,2.0,16.0,21.0,2.0,3.0,0.0,0.0,
F1,15/01/11,00:00,Rennes,Arles,4.0,0.0,H,2.0,0.0,H,13.0,7.0,8.0,1.0,8.0,4.0,9.0,20.0,1.0,2.0,0.0,1.0,
F1,15/01/11,00:00,Toulouse,Nancy,1.0,0.0,H,1.0,0.0,H,10.0,14.0,4.0,3.0,3.0,5.0,21.0,18.0,0.0,3.0,0.0,0.0,
F1,16/01/11,00:00,Marseille,Bordeaux,2.0,1.0,H,2.0,0.0,H,9.0,5.0,4.0,2.0,6.0,2.0,22.0,18.0,2.0,1.0,0.0,0.0,
F1,19/01/11,00:00,Lille,Nancy,3.0,0.0,H,0.0,0.0,D,22.0,7.0,9.0,1.0,6.0,3.0,15.0,21.0,3.0,1.0,0.0,1.0,
F1,22/01/11,00:00,Lens,Caen,2.0,0.0,H,1.0,0.0,H,12.0,7.0,6.0,3.0,1.0,1.0,18.0,16.0,0.0,0.0,0.0,0.0,
F1,29/01/11,00:00,Arles,Paris SG,1.0,2.0,A,0.0,1.0,A,11.0,12.0,3.0,7.0,2.0,2.0,11.0,10.0,1.0,3.0,0.0,0.0,
F1,29/01/11,00:00,Caen,Auxerre,2.0,0.0,H,0.0,0.0,D,16.0,12.0,6.0,4.0,6.0,2.0,12.0,18.0,1.0,3.0,0.0,0.0,
F1,29/01/11,00:00,Lille,Lens,1.0,0.0,H,0.0,0.0,D,9.0,5.0,2.0,0.0,7.0,1.0,15.0,19.0,1.0,2.0,0.0,0.0,
F1,29/01/11,00:00,Lorient,Brest,2.0,0.0,H,0.0,0.0,D,9.0,5.0,3.0,0.0,5.0,3.0,9.0,21.0,1.0,1.0,0.0,0.0,
F1,29/01/11,00:00,Sochaux,Rennes,5.0,1.0,H,2.0,0.0,H,15.0,14.0,10.0,3.0,4.0,3.0,15.0,12.0,0.0,1.0,0.0,1.0,
F1,29/01/11,00:00,St Etienne,Toulouse,2.0,1.0,H,2.0,0.0,H,9.0,9.0,5.0,5.0,1.0,6.0,22.0,18.0,3.0,2.0,0.0,0.0,
F1,29/01/11,00:00,Valenciennes,Lyon,2.0,1.0,H,0.0,0.0,D,17.0,20.0,3.0,5.0,3.0,7.0,16.0,17.0,1.0,2.0,0.0,0.0,
F1,30/01/11,00:00,Bordeaux,Nice,2.0,0.0,H,1.0,0.0,H,16.0,3.0,5.0,1.0,6.0,3.0,15.0,25.0,2.0,4.0,0.0,0.0,
F1,30/01/11,00:00,Monaco,Marseille,0.0,0.0,D,0.0,0.0,D,11.0,10.0,4.0,1.0,4.0,9.0,12.0,17.0,2.0,2.0,0.0,0.0,
F1,30/01/11,00:00,Nancy,Montpellier,1.0,2.0,A,1.0,1.0,D,16.0,14.0,11.0,5.0,7.0,5.0,15.0,20.0,0.0,2.0,0.0,0.0,
F1,05/02/11,00:00,Brest,Nancy,2.0,1.0,H,1.0,0.0,H,14.0,10.0,5.0,4.0,6.0,5.0,23.0,14.0,1.0,2.0,0.0,0.0,
F1,05/02/11,00:00,Caen,Lorient,0.0,2.0,A,0.0,1.0,A,12.0,12.0,4.0,8.0,8.0,6.0,16.0,14.0,1.0,2.0,0.0,0.0,
F1,05/02/11,00:00,Lens,Valenciennes,1.0,1.0,D,1.0,1.0,D,13.0,8.0,4.0,2.0,5.0,3.0,17.0,15.0,2.0,5.0,0.0,0.0,
F1,05/02/11,00:00,Marseille,Arles,1.0,0.0,H,0.0,0.0,D,13.0,13.0,5.0,2.0,5.0,7.0,12.0,25.0,0.0,1.0,0.0,0.0,
F1,05/02/11,00:00,Montpellier,St Etienne,1.0,2.0,A,0.0,2.0,A,14.0,7.0,4.0,5.0,2.0,3.0,16.0,22.0,3.0,3.0,0.0,0.0,
F1,05/02/11,00:00,Nice,Sochaux,1.0,0.0,H,1.0,0.0,H,15.0,10.0,8.0,1.0,7.0,5.0,17.0,28.0,3.0,2.0,0.0,1.0,
F1,05/02/11,00:00,Rennes,Paris SG,1.0,0.0,H,1.0,0.0,H,17.0,13.0,5.0,5.0,4.0,7.0,11.0,20.0,0.0,2.0,0.0,0.0,
F1,06/02/11,00:00,Auxerre,Lille,1.0,1.0,D,0.0,1.0,A,8.0,8.0,3.0,1.0,7.0,3.0,20.0,14.0,3.0,2.0,0.0,0.0,
F1,06/02/11,00:00,Lyon,Bordeaux,0.0,0.0,D,0.0,0.0,D,15.0,10.0,5.0,1.0,11.0,1.0,18.0,17.0,1.0,2.0,0.0,0.0,
F1,06/02/11,00:00,Toulouse,Monaco,2.0,0.0,H,0.0,0.0,D,12.0,10.0,5.0,2.0,4.0,1.0,23.0,13.0,1.0,1.0,0.0,0.0,
F1,12/02/11,00:00,Arles,Montpellier,0.0,0.0,D,0.0,0.0,D,7.0,14.0,0.0,4.0,4.0,6.0,16.0,20.0,2.0,1.0,0.0,0.0,
F1,12/02/11,00:00,Bordeaux,Caen,1.0,2.0,A,0.0,1.0,A,19.0,6.0,6.0,4.0,15.0,3.0,17.0,24.0,0.0,5.0,0.0,0.0,
F1,12/02/11,00:00,Monaco,Lorient,3.0,1.0,H,1.0,1.0,D,13.0,9.0,6.0,4.0,2.0,5.0,16.0,22.0,2.0,2.0,0.0,1.0,
F1,12/02/11,00:00,Nancy,Auxerre,3.0,1.0,H,2.0,0.0,H,13.0,8.0,3.0,1.0,9.0,3.0,7.0,20.0,3.0,2.0,0.0,0.0,
F1,12/02/11,00:00,Paris SG,Lens,0.0,0.0,D,0.0,0.0,D,17.0,10.0,4.0,0.0,3.0,2.0,12.0,26.0,1.0,2.0,0.0,0.0,
F1,12/02/11,00:00,Sochaux,Marseille,1.0,2.0,A,1.0,1.0,D,13.0,14.0,2.0,7.0,5.0,7.0,14.0,23.0,0.0,2.0,0.0,0.0,
F1,12/02/11,00:00,St Etienne,Lyon,1.0,4.0,A,1.0,2.0,A,17.0,9.0,7.0,6.0,6.0,6.0,16.0,19.0,2.0,3.0,0.0,0.0,
F1,13/02/11,00:00,Lille,Toulouse,2.0,0.0,H,1.0,0.0,H,14.0,3.0,9.0,0.0,4.0,1.0,15.0,21.0,0.0,2.0,0.0,0.0,
F1,13/02/11,00:00,Rennes,Nice,2.0,0.0,H,0.0,0.0,D,12.0,6.0,5.0,4.0,1.0,2.0,14.0,19.0,1.0,1.0,0.0,0.0,
F1,13/02/11,00:00,Valenciennes,Brest,3.0,0.0,H,2.0,0.0,H,10.0,9.0,6.0,4.0,5.0,4.0,14.0,18.0,1.0,2.0,0.0,0.0,
F1,18/02/11,00:00,Lyon,Nancy,4.0,0.0,H,1.0,0.0,H,22.0,5.0,8.0,2.0,6.0,1.0,18.0,12.0,1.0,2.0,0.0,0.0,
F1,19/02/11,00:00,Auxerre,Arles,1.0,1.0,D,0.0,0.0,D,17.0,12.0,6.0,3.0,7.0,3.0,14.0,17.0,2.0,5.0,0.0,0.0,
F1,19/02/11,00:00,Brest,Monaco,2.0,0.0,H,1.0,0.0,H,12.0,16.0,5.0,5.0,4.0,2.0,15.0,18.0,2.0,0.0,0.0,1.0,
F1,19/02/11,00:00,Caen,Valenciennes,2.0,2.0,D,0.0,0.0,D,16.0,9.0,3.0,4.0,7.0,3.0,21.0,7.0,3.0,2.0,0.0,0.0,
F1,19/02/11,00:00,Lens,Sochaux,2.0,3.0,A,1.0,2.0,A,16.0,11.0,8.0,5.0,9.0,3.0,12.0,16.0,3.0,2.0,1.0,1.0,
F1,19/02/11,00:00,Lorient,Bordeaux,5.0,1.0,H,3.0,1.0,H,13.0,11.0,8.0,3.0,7.0,7.0,10.0,19.0,4.0,3.0,1.0,1.0,
F1,19/02/11,00:00,Marseille,St Etienne,2.0,1.0,H,0.0,0.0,D,22.0,7.0,8.0,2.0,10.0,3.0,19.0,21.0,2.0,4.0,0.0,0.0,
F1,20/02/11,00:00,Montpellier,Lille,1.0,0.0,H,0.0,0.0,D,10.0,6.0,3.0,1.0,3.0,1.0,18.0,24.0,2.0,1.0,0.0,0.0,
F1,20/02/11,00:00,Nice,Paris SG,0.0,3.0,A,0.0,2.0,A,13.0,19.0,2.0,11.0,2.0,8.0,11.0,15.0,1.0,1.0,1.0,0.0,
F1,20/02/11,00:00,Toulouse,Rennes,1.0,2.0,A,0.0,1.0,A,13.0,10.0,3.0,6.0,8.0,3.0,18.0,13.0,1.0,1.0,0.0,0.0,
F1,26/02/11,00:00,Arles,Brest,1.0,1.0,D,1.0,0.0,H,17.0,12.0,5.0,6.0,6.0,9.0,16.0,20.0,2.0,2.0,0.0,0.0,
F1,26/02/11,00:00,Bordeaux,Auxerre,3.0,0.0,H,1.0,0.0,H,11.0,4.0,6.0,0.0,5.0,4.0,15.0,16.0,4.0,4.0,0.0,0.0,
F1,26/02/11,00:00,Monaco,Caen,2.0,2.0,D,1.0,0.0,H,17.0,10.0,3.0,4.0,8.0,4.0,12.0,24.0,1.0,3.0,0.0,1.0,
F1,26/02/11,00:00,Rennes,Lens,2.0,0.0,H,1.0,0.0,H,13.0,7.0,6.0,2.0,3.0,4.0,16.0,12.0,1.0,2.0,0.0,0.0,
F1,26/02/11,00:00,Sochaux,Montpellier,0.0,0.0,D,0.0,0.0,D,9.0,19.0,4.0,6.0,2.0,9.0,13.0,19.0,1.0,3.0,1.0,1.0,
F1,26/02/11,00:00,St Etienne,Nice,0.0,2.0,A,0.0,0.0,D,5.0,11.0,0.0,6.0,7.0,3.0,18.0,6.0,1.0,1.0,0.0,0.0,
F1,26/02/11,00:00,Valenciennes,Lorient,0.0,0.0,D,0.0,0.0,D,15.0,8.0,5.0,3.0,5.0,4.0,14.0,10.0,3.0,0.0,0.0,1.0,
F1,27/02/11,00:00,Lille,Lyon,1.0,1.0,D,1.0,1.0,D,12.0,8.0,3.0,5.0,9.0,3.0,11.0,22.0,1.0,3.0,0.0,0.0,
F1,27/02/11,00:00,Nancy,Marseille,1.0,2.0,A,1.0,1.0,D,9.0,16.0,5.0,8.0,3.0,5.0,17.0,22.0,3.0,3.0,0.0,0.0,
F1,27/02/11,00:00,Paris SG,Toulouse,2.0,1.0,H,2.0,0.0,H,14.0,13.0,4.0,3.0,5.0,2.0,13.0,17.0,1.0,1.0,0.0,0.0,
F1,05/03/11,00:00,Auxerre,Paris SG,1.0,0.0,H,0.0,0.0,D,12.0,16.0,5.0,3.0,4.0,8.0,11.0,6.0,2.0,0.0,0.0,0.0,
F1,05/03/11,00:00,Caen,St Etienne,1.0,0.0,H,0.0,0.0,D,10.0,9.0,3.0,2.0,5.0,3.0,18.0,13.0,1.0,0.0,0.0,0.0,
F1,05/03/11,00:00,Lorient,Nancy,0.0,0.0,D,0.0,0.0,D,9.0,16.0,3.0,5.0,10.0,7.0,12.0,16.0,1.0,1.0,0.0,0.0,
F1,05/03/11,00:00,Montpellier,Rennes,0.0,1.0,A,0.0,1.0,A,14.0,10.0,3.0,4.0,4.0,1.0,15.0,28.0,1.0,2.0,0.0,0.0,
F1,05/03/11,00:00,Nice,Lens,0.0,0.0,D,0.0,0.0,D,13.0,10.0,3.0,5.0,2.0,4.0,18.0,16.0,1.0,2.0,0.0,0.0,
F1,05/03/11,00:00,Toulouse,Sochaux,0.0,1.0,A,0.0,0.0,D,14.0,9.0,6.0,2.0,5.0,3.0,20.0,16.0,0.0,0.0,1.0,0.0,
F1,05/03/11,00:00,Valenciennes,Monaco,0.0,0.0,D,0.0,0.0,D,17.0,12.0,7.0,1.0,9.0,5.0,20.0,14.0,0.0,1.0,0.0,0.0,
F1,06/03/11,00:00,Brest,Bordeaux,1.0,3.0,A,0.0,0.0,D,13.0,8.0,5.0,4.0,9.0,3.0,20.0,20.0,0.0,1.0,0.0,0.0,
F1,06/03/11,00:00,Lyon,Arles,5.0,0.0,H,2.0,0.0,H,15.0,6.0,8.0,0.0,11.0,4.0,9.0,11.0,0.0,0.0,0.0,0.0,
F1,06/03/11,00:00,Marseille,Lille,1.0,2.0,A,0.0,1.0,A,15.0,13.0,3.0,3.0,4.0,5.0,16.0,16.0,2.0,1.0,0.0,0.0,
F1,11/03/11,00:00,Rennes,Marseille,0.0,2.0,A,0.0,1.0,A,14.0,11.0,4.0,5.0,4.0,4.0,18.0,12.0,2.0,2.0,0.0,0.0,
F1,12/03/11,00:00,Arles,Lorient,3.0,3.0,D,1.0,2.0,A,16.0,9.0,7.0,5.0,6.0,3.0,19.0,5.0,1.0,1.0,0.0,0.0,
F1,12/03/11,00:00,Lens,Toulouse,0.0,1.0,A,0.0,0.0,D,9.0,13.0,4.0,5.0,4.0,1.0,19.0,29.0,0.0,1.0,0.0,0.0,
F1,12/03/11,00:00,Nancy,Caen,2.0,0.0,H,1.0,0.0,H,11.0,4.0,4.0,1.0,4.0,5.0,18.0,26.0,1.0,0.0,0.0,1.0,
F1,12/03/11,00:00,Nice,Auxerre,1.0,0.0,H,0.0,0.0,D,14.0,10.0,3.0,1.0,2.0,5.0,10.0,10.0,0.0,1.0,0.0,0.0,
F1,12/03/11,00:00,Sochaux,Lyon,0.0,2.0,A,0.0,1.0,A,7.0,21.0,2.0,9.0,5.0,2.0,15.0,15.0,1.0,2.0,0.0,0.0,
F1,12/03/11,00:00,St Etienne,Brest,2.0,0.0,H,1.0,0.0,H,14.0,10.0,7.0,2.0,5.0,2.0,14.0,13.0,1.0,3.0,0.0,0.0,
F1,13/03/11,00:00,Bordeaux,Monaco,0.0,1.0,A,0.0,1.0,A,14.0,2.0,4.0,1.0,3.0,2.0,10.0,18.0,0.0,3.0,0.0,0.0,
F1,13/03/11,00:00,Lille,Valenciennes,2.0,1.0,H,1.0,0.0,H,13.0,9.0,4.0,4.0,4.0,0.0,10.0,16.0,2.0,2.0,0.0,0.0,
F1,13/03/11,00:00,Paris SG,Montpellier,2.0,2.0,D,2.0,0.0,H,11.0,11.0,3.0,5.0,7.0,2.0,26.0,17.0,4.0,3.0,0.0,1.0,
F1,19/03/11,00:00,Auxerre,Sochaux,2.0,0.0,H,1.0,0.0,H,13.0,19.0,5.0,3.0,4.0,7.0,16.0,10.0,1.0,1.0,0.0,0.0,
F1,19/03/11,00:00,Brest,Lille,1.0,2.0,A,1.0,1.0,D,20.0,7.0,9.0,4.0,10.0,4.0,14.0,16.0,1.0,3.0,0.0,0.0,
F1,19/03/11,00:00,Lorient,St Etienne,0.0,0.0,D,0.0,0.0,D,18.0,7.0,6.0,4.0,10.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,
F1,19/03/11,00:00,Lyon,Rennes,1.0,1.0,D,1.0,0.0,H,17.0,3.0,4.0,1.0,6.0,3.0,12.0,13.0,2.0,3.0,0.0,1.0,
F1,19/03/11,00:00,Montpellier,Lens,1.0,4.0,A,0.0,3.0,A,16.0,15.0,8.0,6.0,13.0,2.0,23.0,14.0,1.0,0.0,0.0,0.0,
F1,19/03/11,00:00,Toulouse,Nice,1.0,1.0,D,1.0,0.0,H,10.0,10.0,3.0,3.0,5.0,6.0,18.0,7.0,2.0,1.0,0.0,0.0,
F1,19/03/11,00:00,Valenciennes,Bordeaux,2.0,2.0,D,1.0,0.0,H,11.0,15.0,3.0,5.0,2.0,3.0,17.0,13.0,2.0,1.0,0.0,0.0,
F1,20/03/11,00:00,Caen,Arles,2.0,0.0,H,0.0,0.0,D,19.0,10.0,5.0,3.0,9.0,4.0,14.0,27.0,2.0,3.0,0.0,0.0,
F1,20/03/11,00:00,Marseille,Paris SG,2.0,1.0,H,2.0,1.0,H,12.0,8.0,3.0,1.0,1.0,2.0,15.0,17.0,1.0,3.0,0.0,0.0,
F1,20/03/11,00:00,Monaco,Nancy,0.0,1.0,A,0.0,1.0,A,19.0,10.0,5.0,3.0,12.0,2.0,18.0,24.0,3.0,3.0,0.0,0.0,
F1,02/04/11,00:00,Arles,Monaco,0.0,2.0,A,0.0,1.0,A,10.0,16.0,2.0,8.0,2.0,3.0,16.0,15.0,1.0,2.0,1.0,0.0,
F1,02/04/11,00:00,Lille,Caen,3.0,1.0,H,1.0,0.0,H,28.0,13.0,12.0,5.0,8.0,3.0,12.0,17.0,1.0,2.0,0.0,0.0,
F1,02/04/11,00:00,Nancy,Bordeaux,0.0,0.0,D,0.0,0.0,D,10.0,14.0,3.0,7.0,0.0,2.0,24.0,16.0,2.0,4.0,0.0,0.0,
F1,02/04/11,00:00,Paris SG,Lorient,0.0,0.0,D,0.0,0.0,D,9.0,9.0,2.0,1.0,9.0,8.0,12.0,9.0,1.0,1.0,0.0,0.0,
F1,02/04/11,00:00,Rennes,Auxerre,0.0,0.0,D,0.0,0.0,D,8.0,4.0,0.0,2.0,2.0,3.0,13.0,11.0,3.0,3.0,0.0,0.0,
F1,02/04/11,00:00,Sochaux,Brest,2.0,1.0,H,1.0,0.0,H,15.0,12.0,7.0,4.0,9.0,4.0,14.0,21.0,2.0,1.0,0.0,0.0,
F1,02/04/11,00:00,Toulouse,Montpellier,0.0,1.0,A,0.0,0.0,D,8.0,8.0,2.0,2.0,4.0,1.0,21.0,19.0,2.0,2.0,0.0,0.0,
F1,03/04/11,00:00,Lens,Marseille,0.0,1.0,A,0.0,0.0,D,14.0,9.0,3.0,3.0,7.0,4.0,19.0,22.0,3.0,1.0,0.0,0.0,
F1,03/04/11,00:00,Nice,Lyon,2.0,2.0,D,0.0,2.0,A,14.0,11.0,6.0,4.0,4.0,0.0,16.0,16.0,3.0,1.0,0.0,1.0,
F1,03/04/11,00:00,St Etienne,Valenciennes,1.0,1.0,D,0.0,0.0,D,22.0,14.0,6.0,6.0,8.0,8.0,6.0,12.0,0.0,0.0,0.0,0.0,
F1,09/04/11,00:00,Auxerre,St Etienne,2.0,2.0,D,1.0,1.0,D,16.0,12.0,5.0,8.0,5.0,5.0,9.0,7.0,2.0,3.0,0.0,0.0,
F1,09/04/11,00:00,Bordeaux,Arles,0.0,0.0,D,0.0,0.0,D,19.0,6.0,3.0,2.0,10.0,2.0,13.0,21.0,3.0,3.0,0.0,0.0,
F1,09/04/11,00:00,Brest,Rennes,2.0,0.0,H,1.0,0.0,H,10.0,4.0,3.0,1.0,7.0,2.0,24.0,21.0,0.0,2.0,0.0,0.0,
F1,09/04/11,00:00,Caen,Paris SG,1.0,2.0,A,0.0,1.0,A,14.0,10.0,4.0,6.0,10.0,2.0,14.0,13.0,1.0,1.0,0.0,0.0,
F1,09/04/11,00:00,Lorient,Sochaux,1.0,1.0,D,1.0,1.0,D,13.0,9.0,3.0,5.0,8.0,5.0,6.0,17.0,1.0,0.0,0.0,0.0,
F1,09/04/11,00:00,Monaco,Lille,1.0,0.0,H,1.0,0.0,H,7.0,12.0,3.0,3.0,4.0,3.0,25.0,14.0,6.0,1.0,0.0,1.0,
F1,09/04/11,00:00,Valenciennes,Nancy,1.0,1.0,D,1.0,0.0,H,10.0,18.0,4.0,6.0,5.0,4.0,17.0,16.0,1.0,2.0,1.0,1.0,
